episode,total_steps,train_reward,train_success,train_collision,train_steps,train_final_distance,train_min_clearance,train_path_length,alpha,eval_reward_mean,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_final_distance_mean,eval_min_clearance_mean,eval_path_length_mean,best_score
340,89466,209.4032309819013,0.0,0.0,320,1.5593266487121582,1.56496262550354,19.683763707289472,0.14585623145103455,189.81324290680058,0.0,0.0,420.0,1.4592028617858888,1.711452805995941,19.162968250142875,2534.752338649588
341,89786,210.5429773903452,0.0,0.0,320,1.4222371578216553,1.7936198711395264,17.892107743537053,0.1461012214422226,,,,,,,,
342,90106,213.93767664954066,0.0,0.0,320,1.4742249250411987,1.6635191440582275,19.743106942623854,0.1464267522096634,,,,,,,,
343,90426,209.5654638861306,0.0,0.0,320,1.5530915260314941,1.6114113330841064,19.292820223374292,0.14404956996440887,,,,,,,,
344,90746,206.30223191482946,0.0,0.0,320,1.6335456371307373,1.8545277118682861,18.893052134197205,0.14638610184192657,,,,,,,,
345,91066,212.12215971108526,0.0,0.0,320,1.3469254970550537,1.7083468437194824,19.607462907442823,0.14624600112438202,,,,,,,,
346,91386,210.26101104868576,0.0,0.0,320,1.5248901844024658,1.6306145191192627,19.09409594302997,0.14871297776699066,,,,,,,,
347,91706,211.22682205867022,0.0,0.0,320,1.5962753295898438,1.7527663707733154,19.228551936568692,0.14563444256782532,,,,,,,,
348,92026,213.72616278519854,0.0,0.0,320,1.5355427265167236,1.7523627281188965,19.028769055148587,0.14505170285701752,,,,,,,,
349,92346,216.1003723103786,0.0,0.0,320,1.34353768825531,1.7005858421325684,18.062553372699767,0.14556410908699036,,,,,,,,
350,92666,217.40876636840403,0.0,0.0,320,1.32933509349823,1.6254386901855469,18.079589447472245,0.14154639840126038,195.39222705856082,0.0,0.0,420.0,1.3729774534702301,1.6654113054275512,19.16116652897326,2534.752338649588
351,92986,208.00023542810231,0.0,0.0,320,1.4898147583007812,1.6465034484863281,18.626871710876003,0.14035481214523315,,,,,,,,
352,93306,210.70143663417548,0.0,0.0,320,1.600487470626831,1.7898571491241455,18.9549763512332,0.13879777491092682,,,,,,,,
353,93626,215.025246841833,0.0,0.0,320,1.4112167358398438,1.7171518802642822,18.079178585205227,0.13780677318572998,,,,,,,,
354,93946,217.75434103934094,0.0,0.0,320,1.396468997001648,1.667123794555664,18.302898806519806,0.13759282231330872,,,,,,,,
355,94266,225.26460900669917,0.0,0.0,320,1.2820444107055664,1.6227428913116455,18.443568716757,0.13818448781967163,,,,,,,,
356,94586,161.67336936108768,0.0,0.0,320,1.3695447444915771,1.1755335330963135,18.47834468865767,0.14056959748268127,,,,,,,,
357,94906,152.73365033161826,0.0,0.0,320,1.3635109663009644,1.1240394115447998,18.96799109946005,0.14213091135025024,,,,,,,,
358,95226,149.9597514559282,0.0,0.0,320,1.3915287256240845,1.0953929424285889,19.122078457381576,0.14498315751552582,,,,,,,,
359,95546,234.85071511031128,0.0,0.0,320,1.0375627279281616,1.6761293411254883,18.667443612241186,0.14606985449790955,,,,,,,,
360,95866,158.76838647737168,0.0,0.0,320,1.3665004968643188,1.1223833560943604,18.912065682467073,0.1431625485420227,166.94422221845906,0.0,0.0,420.0,0.887757009267807,1.2719942569732665,18.56915121889324,2534.752338649588
361,96186,186.37023831025,0.0,0.0,320,1.1176904439926147,1.1873421669006348,18.917359380284324,0.14636024832725525,,,,,,,,
362,96506,163.90756608964875,0.0,0.0,320,1.3297802209854126,1.0965583324432373,18.501483940752223,0.1440487802028656,,,,,,,,
363,96826,173.9870240369928,0.0,0.0,320,1.0031169652938843,1.118471384048462,17.8409060332051,0.14380896091461182,,,,,,,,
364,97146,173.5560908120824,0.0,0.0,320,1.0127389430999756,1.0781669616699219,18.419763279729523,0.14347252249717712,,,,,,,,
365,97466,180.10866822022945,0.0,0.0,320,0.9969984292984009,1.164064645767212,17.93734981009038,0.13940240442752838,,,,,,,,
366,97786,186.03367413952947,0.0,0.0,320,0.8474573493003845,1.2895760536193848,17.36285511915048,0.13931672275066376,,,,,,,,
367,98106,188.62740240432322,0.0,0.0,320,0.8646493554115295,1.257544994354248,17.629147530533373,0.14362898468971252,,,,,,,,
368,98426,196.6465014051646,0.0,0.0,320,0.974581778049469,1.2397196292877197,17.51688577811001,0.14532475173473358,,,,,,,,
369,98746,189.40364205092192,0.0,0.0,320,0.9186134934425354,1.2469019889831543,17.458871937007643,0.1443115472793579,,,,,,,,
370,99066,197.7928781961091,0.0,0.0,320,0.9474477767944336,1.1976008415222168,17.970477226539515,0.14323690533638,145.69858849751762,0.0,0.0,420.0,0.6857681185007095,1.0923208355903626,17.001507133863925,2534.752338649588
371,99386,173.78360297251493,0.0,0.0,320,0.906728982925415,1.1797370910644531,17.26849422097439,0.14139914512634277,,,,,,,,
372,99706,189.51052704174072,0.0,0.0,320,0.9380609393119812,1.2293245792388916,17.94704436417669,0.14039966464042664,,,,,,,,
373,100026,166.09748594276607,0.0,0.0,320,0.8202793002128601,1.1204886436462402,17.377392200913164,0.13997668027877808,,,,,,,,
374,100346,168.92401986941695,0.0,0.0,320,0.8058287501335144,1.0575244426727295,17.17879145871848,0.14103618264198303,,,,,,,,
375,100666,189.89629520848393,0.0,0.0,320,0.7295523881912231,1.188448190689087,17.031395866186358,0.14206267893314362,,,,,,,,
376,100986,184.84154673479497,0.0,0.0,320,0.7108253836631775,1.070627212524414,17.037416233681142,0.14274050295352936,,,,,,,,
377,101306,184.9716866032686,0.0,0.0,320,0.7668646574020386,1.1329991817474365,16.531136035744566,0.1400706022977829,,,,,,,,
378,101626,174.1194431828335,0.0,0.0,320,0.7476992011070251,1.1525640487670898,16.660631248378195,0.13937722146511078,,,,,,,,
379,101946,175.97150206007063,0.0,0.0,320,0.8668705821037292,1.1565334796905518,16.88074320612941,0.13974685966968536,,,,,,,,
380,102266,188.872412443161,0.0,0.0,320,0.8149251937866211,1.0550591945648193,16.79506364269764,0.13643473386764526,206.537362035361,0.0,0.0,420.0,0.7934699147939682,1.191095757484436,17.766214168618898,2534.752338649588
381,102586,189.09382667951286,0.0,0.0,320,0.8163893222808838,1.129565954208374,17.49347130151,0.13626141846179962,,,,,,,,
382,102906,166.3256251080893,0.0,0.0,320,0.7842963337898254,1.097224473953247,16.46067338445573,0.13625864684581757,,,,,,,,
383,103226,185.71338612562977,0.0,0.0,320,0.6687688231468201,0.9563614726066589,16.576354148157407,0.13664352893829346,,,,,,,,
384,103546,170.3290579764871,0.0,0.0,320,0.7799085974693298,1.1039001941680908,17.28653451340506,0.1353960782289505,,,,,,,,
385,103866,169.09653211804107,0.0,0.0,320,0.7795417904853821,1.0091731548309326,17.062859049765393,0.13544006645679474,,,,,,,,
386,104186,165.56683567306027,0.0,0.0,320,0.7793006896972656,1.000953197479248,16.88042649277486,0.13362635672092438,,,,,,,,
387,104506,167.20351725351065,0.0,0.0,320,0.8192183971405029,1.0141911506652832,17.324462629156187,0.13153529167175293,,,,,,,,
388,104826,161.69986233499367,0.0,0.0,320,0.8811054229736328,1.0250020027160645,16.573494167474564,0.13162361085414886,,,,,,,,
389,105146,159.08320073713548,0.0,0.0,320,0.8904377818107605,0.9160247445106506,17.169622325105593,0.13341663777828217,,,,,,,,
390,105466,151.57957568974234,0.0,0.0,320,0.946968674659729,0.985399067401886,17.435593391768634,0.13274487853050232,141.22801323146558,0.0,0.0,420.0,0.7930864930152893,0.9659729123115539,17.077436875068088,2534.752338649588
391,105786,153.41956016258337,0.0,0.0,320,1.1207633018493652,0.9238360524177551,17.640937246382236,0.13252440094947815,,,,,,,,
392,106106,149.74459349783137,0.0,0.0,320,0.9516850709915161,0.9589982628822327,17.375297388527542,0.13261932134628296,,,,,,,,
393,106426,150.9236759757623,0.0,0.0,320,1.0943135023117065,0.9724796414375305,17.334199231758248,0.13282975554466248,,,,,,,,
394,106746,138.53775736893294,0.0,0.0,320,1.0935485363006592,0.8295543789863586,17.360156598500907,0.130610391497612,,,,,,,,
395,107066,164.47559111844748,0.0,0.0,320,1.0594737529754639,0.9190760254859924,18.071902942145243,0.12986566126346588,,,,,,,,
396,107386,153.57874193787575,0.0,0.0,320,1.0168229341506958,0.9852152466773987,17.46105863689445,0.12679074704647064,,,,,,,,
397,107706,143.92112354841083,0.0,0.0,320,1.1894335746765137,0.9865480065345764,17.63540709298104,0.12823542952537537,,,,,,,,
398,108026,160.94427743554115,0.0,0.0,320,1.3909562826156616,1.044750452041626,18.246170595753938,0.12671403586864471,,,,,,,,
399,108346,191.16450743097812,0.0,0.0,320,1.3614965677261353,1.1146392822265625,18.922622106969357,0.1266387552022934,,,,,,,,
400,108666,158.4452363080345,0.0,0.0,320,1.4993515014648438,1.129178524017334,18.309811457176693,0.12708903849124908,162.03687213640515,0.0,0.0,420.0,0.9301662594079971,0.9765051901340485,19.106826836723485,2534.752338649588
401,108986,181.30264878971502,0.0,0.0,320,1.5010656118392944,1.173088788986206,18.358616851037368,0.12587454915046692,,,,,,,,
402,109306,184.8890807167627,0.0,0.0,320,1.5007731914520264,1.1590931415557861,17.81181547639426,0.1256488710641861,,,,,,,,
403,109626,148.06069727247814,0.0,0.0,320,1.4527232646942139,1.115091323852539,18.34640743723139,0.12300162762403488,,,,,,,,
404,109946,168.71314035716932,0.0,0.0,320,1.2516522407531738,1.0149762630462646,18.326016693376005,0.12326669692993164,,,,,,,,
405,110266,169.11391382291913,0.0,0.0,320,1.4068602323532104,1.0688960552215576,18.320828218595125,0.12196262925863266,,,,,,,,
406,110586,182.76713561848737,0.0,0.0,320,1.4902764558792114,1.075322151184082,18.9178643792402,0.12057206779718399,,,,,,,,
407,110906,156.38679431239143,0.0,0.0,320,1.0818637609481812,0.9984028935432434,18.346096995985135,0.12235990166664124,,,,,,,,
408,111226,201.27297870535403,0.0,0.0,320,0.9963583946228027,0.9106780886650085,18.64986499864608,0.12194866687059402,,,,,,,,
409,111546,201.59567424235865,0.0,0.0,320,1.2988228797912598,1.0261611938476562,18.98327568755485,0.11984825879335403,,,,,,,,
410,111866,206.32318249810487,0.0,0.0,320,0.9295996427536011,0.9694618582725525,19.03942701476626,0.12346667796373367,186.79759564832202,0.0,0.0,420.0,0.7573332399129867,1.0058029890060425,19.29401280362945,2534.752338649588
411,112186,203.41786326095462,0.0,0.0,320,0.982235312461853,0.9840031266212463,19.3129684405867,0.12543028593063354,,,,,,,,
412,112506,203.9922673944384,0.0,0.0,320,1.289283037185669,1.051445722579956,19.59236842324026,0.12512221932411194,,,,,,,,
413,112826,187.1165433023125,0.0,0.0,320,1.07326078414917,0.9912030100822449,19.068498784588883,0.1249241754412651,,,,,,,,
414,113146,193.40197754185647,0.0,0.0,320,0.9387028217315674,0.9977821707725525,18.958500444190577,0.12567271292209625,,,,,,,,
415,113466,203.58012058679014,0.0,0.0,320,0.8038775324821472,1.0220043659210205,18.713552139233798,0.12203194200992584,,,,,,,,
416,113786,203.15274748322554,0.0,0.0,320,0.8248093724250793,0.9947271943092346,19.119311642833054,0.11992108821868896,,,,,,,,
417,114106,199.78976678755134,0.0,0.0,320,1.001021146774292,0.9851643443107605,18.490514922887087,0.11702171713113785,,,,,,,,
418,114426,195.0256885997951,0.0,0.0,320,0.8855428695678711,0.9529144167900085,18.92980845971033,0.11749661713838577,,,,,,,,
419,114746,204.66187259089202,0.0,0.0,320,0.8114174008369446,0.9813408255577087,18.93231167108752,0.11808040738105774,,,,,,,,
420,115066,162.08267681906,0.0,0.0,320,0.7405464053153992,0.9787113070487976,18.360300964443013,0.11722679436206818,145.73270495663382,0.0,0.0,420.0,0.9175282210111618,1.0174608826637268,19.499509844969726,2534.752338649588
421,115386,183.00501075433567,0.0,0.0,320,0.7165287137031555,1.017162799835205,18.45628962153569,0.1174226850271225,,,,,,,,
422,115706,156.448581547942,0.0,0.0,320,0.7369045615196228,0.9679945111274719,18.248476986773312,0.11820845305919647,,,,,,,,
423,116026,197.79167658369988,0.0,0.0,320,0.8831124901771545,0.9525201916694641,19.183377602137625,0.1161370724439621,,,,,,,,
424,116346,198.29794035758823,0.0,0.0,320,0.9454905986785889,0.9428055882453918,19.04107192833908,0.11881280690431595,,,,,,,,
425,116666,202.38980729784817,0.0,0.0,320,0.8437875509262085,0.992152988910675,18.367411078186706,0.1200856864452362,,,,,,,,
426,116986,161.88028746237978,0.0,0.0,320,1.0789523124694824,0.9654332995414734,17.541986025869846,0.11798157542943954,,,,,,,,
427,117306,165.9405654973816,0.0,0.0,320,0.8570372462272644,0.92925626039505,17.23770061112009,0.11907006800174713,,,,,,,,
428,117626,176.66438567452133,0.0,0.0,320,0.9667173624038696,0.9430844187736511,16.715740931686014,0.11437707394361496,,,,,,,,
429,117946,163.48345305398107,0.0,0.0,320,0.99845951795578,0.9719986319541931,16.997979106614366,0.11716018617153168,,,,,,,,
430,118266,185.46830644179136,0.0,0.0,320,0.6075924634933472,0.9184303879737854,17.432201464427635,0.11732107400894165,147.6119004867709,0.0,0.0,420.0,0.8182912081480026,0.8233065485954285,16.915427449718116,2534.752338649588
431,118586,166.91820902982727,0.0,0.0,320,0.8803009390830994,0.9450749754905701,16.650934813544154,0.11603839695453644,,,,,,,,
432,118906,169.67556314799003,0.0,0.0,320,0.9108930826187134,0.90907222032547,16.761959755560383,0.11614296585321426,,,,,,,,
433,119226,169.25604896433651,0.0,0.0,320,1.023905873298645,0.8747473359107971,16.19378209541901,0.11447250097990036,,,,,,,,
434,119546,176.77645787177607,0.0,0.0,320,0.7619206309318542,0.906047523021698,16.670453449478373,0.11610930413007736,,,,,,,,
435,119866,182.63902392005548,0.0,0.0,320,0.6230255365371704,0.9220651984214783,16.98562034475617,0.1154714822769165,,,,,,,,
436,120186,169.98802276421338,0.0,0.0,320,0.9954107999801636,0.8877100348472595,16.932185297599062,0.11585421115159988,,,,,,,,
437,120506,171.7030635427218,0.0,0.0,320,0.6944712996482849,0.8743571639060974,17.156279949238524,0.11644188314676285,,,,,,,,
438,120826,182.31016872357577,0.0,0.0,320,0.5671921372413635,0.8474448323249817,16.32029118714854,0.11504321545362473,,,,,,,,
439,121146,181.70061028329656,0.0,0.0,320,0.7065238952636719,0.9580681920051575,16.666445228038356,0.11170002073049545,,,,,,,,
440,121466,182.49805004475638,0.0,0.0,320,0.6774761080741882,0.9873574376106262,16.379589286865667,0.11179465055465698,163.89160450335766,0.0,0.0,420.0,0.700992414355278,0.970249205827713,17.930752247592316,2534.752338649588
441,121786,171.62455088552088,0.0,0.0,320,0.9031736850738525,0.9741986393928528,17.874634586740285,0.11244591325521469,,,,,,,,
442,122106,167.35618146508932,0.0,0.0,320,0.9483376145362854,0.8649080395698547,16.998897918034345,0.10996106266975403,,,,,,,,
443,122426,180.00663606077433,0.0,0.0,320,0.9681413769721985,0.8290541768074036,17.792059542494826,0.1090361624956131,,,,,,,,
444,122746,173.2186469612643,0.0,0.0,320,0.75334233045578,0.9086055159568787,17.504893511650153,0.10947085171937943,,,,,,,,
445,123066,189.52586759609403,0.0,0.0,320,0.5930288434028625,1.057967185974121,17.109564396901987,0.10890169441699982,,,,,,,,
446,123386,190.12851802213117,0.0,0.0,320,0.7823943495750427,1.0842604637145996,17.252956565935165,0.10878421366214752,,,,,,,,
447,123706,222.89347634231672,0.0,0.0,320,0.9589276909828186,0.9805105328559875,17.800653097219765,0.10967057198286057,,,,,,,,
448,124026,215.5300118115847,0.0,0.0,320,0.9406538605690002,1.0563685894012451,17.61877330217976,0.11047790199518204,,,,,,,,
449,124346,180.95152631413657,0.0,0.0,320,1.0294986963272095,1.05610990524292,16.67365602683276,0.11098241060972214,,,,,,,,
450,124666,178.7893314412795,0.0,0.0,320,0.8878970742225647,1.0615129470825195,16.462271557655185,0.1087580993771553,179.9501410904457,0.0,0.0,420.0,0.8671469956636428,1.1116183280944825,18.310919425287285,2534.752338649588
451,124986,196.4139925672207,0.0,0.0,320,1.0644557476043701,1.0529682636260986,16.792641997919418,0.10967417806386948,,,,,,,,
452,125306,186.20581629755907,0.0,0.0,320,0.7850611209869385,1.1069862842559814,16.59715871885419,0.11058389395475388,,,,,,,,
453,125626,201.83293963503093,0.0,0.0,320,0.9374064207077026,1.0524260997772217,14.93928720196709,0.10977565497159958,,,,,,,,
454,125946,204.22693166974932,0.0,0.0,320,0.7842747569084167,1.1305031776428223,16.07481265044771,0.11147736012935638,,,,,,,,
455,126266,227.0540183056146,0.0,0.0,320,0.9255796670913696,1.1501765251159668,16.1912848361535,0.11001361161470413,,,,,,,,
456,126586,191.27325798524544,0.0,0.0,320,0.9654226303100586,1.132455825805664,16.796661652857438,0.10959915816783905,,,,,,,,
457,126906,184.29867454711348,0.0,0.0,320,0.999376118183136,1.094085931777954,17.023039459832944,0.10825165361166,,,,,,,,
458,127226,224.00449199788272,0.0,0.0,320,1.0985932350158691,1.154573678970337,17.109554920811206,0.10518210381269455,,,,,,,,
459,127546,223.60799352638423,0.0,0.0,320,0.9950805306434631,1.2496087551116943,16.961199605837464,0.10440779477357864,,,,,,,,
460,127866,230.49357919953763,0.0,0.0,320,0.9458526968955994,1.2143158912658691,16.554836817085743,0.10566086322069168,206.23900744552958,0.0,0.0,420.0,0.7697795391082763,1.167550528049469,17.36493427513051,2534.752338649588
461,128186,186.10344168299343,0.0,0.0,320,0.9224513173103333,0.9571899771690369,16.62195176584646,0.10477031767368317,,,,,,,,
462,128506,224.40678223525174,0.0,0.0,320,0.9874650239944458,1.2039756774902344,16.80767170956824,0.10370585322380066,,,,,,,,
463,128826,236.7471413037274,0.0,0.0,320,0.8378287553787231,1.2701363563537598,16.53200024686521,0.1049981489777565,,,,,,,,
464,129146,232.517237450229,0.0,0.0,320,0.941413938999176,1.241220235824585,16.83235172345303,0.10428405553102493,,,,,,,,
465,129466,226.43237852258608,0.0,0.0,320,0.9991123676300049,1.2724053859710693,16.825811750954017,0.10447929054498672,,,,,,,,
466,129786,210.52103910967708,0.0,0.0,320,0.9312199950218201,1.227980375289917,16.53336341981776,0.10449418425559998,,,,,,,,
467,130106,201.0262043394614,0.0,0.0,320,0.8796480894088745,1.1612825393676758,16.691205750685185,0.10649305582046509,,,,,,,,
468,130426,240.2933724746108,0.0,0.0,320,0.7554298639297485,1.1876859664916992,16.408976654172875,0.10582832247018814,,,,,,,,
469,130746,233.89152781580924,0.0,0.0,320,0.7934613227844238,1.3121981620788574,16.215935606276616,0.10595372319221497,,,,,,,,
470,131066,203.6808428512304,0.0,0.0,320,0.7612994909286499,1.125981330871582,16.20542403543368,0.10416681319475174,214.9364748693566,0.0,0.0,420.0,0.8632955014705658,1.2653568625450133,17.152666766627227,2534.752338649588
471,131386,243.65308171720244,0.0,0.0,320,0.7623246908187866,1.3098156452178955,16.091631521238014,0.10522501915693283,,,,,,,,
472,131706,237.67749122995883,0.0,0.0,320,0.7604396939277649,1.2686357498168945,16.506968531932216,0.10472916066646576,,,,,,,,
473,132026,213.09276095428504,0.0,0.0,320,0.7545241713523865,1.172227144241333,16.370563210104592,0.1056838408112526,,,,,,,,
474,132346,196.61080199480057,0.0,0.0,320,0.6998668909072876,1.0389375686645508,14.995238959265407,0.1063724160194397,,,,,,,,
475,132666,193.13253169506788,0.0,0.0,320,0.8020529747009277,1.0254499912261963,14.566832250915468,0.10483623296022415,,,,,,,,
476,132986,219.77459728252143,0.0,0.0,320,0.7051900625228882,1.0997347831726074,13.97790190478554,0.10547564178705215,,,,,,,,
477,133306,191.6492122123018,0.0,0.0,320,0.8130848407745361,1.0258281230926514,14.347660827334039,0.10550861805677414,,,,,,,,
478,133626,197.17600459745154,0.0,0.0,320,0.5798203349113464,1.031371831893921,15.318961510551162,0.10387251526117325,,,,,,,,
479,133946,204.8012843853794,0.0,0.0,320,0.6534507274627686,1.0633292198181152,15.548939950182103,0.10192127525806427,,,,,,,,
480,134266,212.97104192338884,0.0,0.0,320,0.8314562439918518,1.0925726890563965,13.813065606693272,0.10261040925979614,225.9897095052642,0.0,0.0,420.0,0.7005791872739792,1.5074224472045898,15.992506580881308,2534.752338649588
481,134586,210.61017263983376,0.0,0.0,320,0.7641744017601013,1.12785005569458,15.993356258957647,0.10557039082050323,,,,,,,,
482,134906,219.65463504195213,0.0,0.0,320,0.7545852065086365,1.2556133270263672,13.539769377413904,0.10679539293050766,,,,,,,,
483,135226,227.85143210552633,0.0,0.0,320,0.7916904091835022,1.1846675872802734,13.623798189655645,0.10604202002286911,,,,,,,,
484,135546,192.6332861429546,0.0,0.0,320,0.7863827347755432,1.042893886566162,15.028514196979813,0.10311499983072281,,,,,,,,
485,135866,241.85251702318783,0.0,0.0,320,0.8007886409759521,1.4713921546936035,14.618455521253054,0.1020321473479271,,,,,,,,
486,136186,232.82130566984415,0.0,0.0,320,0.6619654893875122,1.358684778213501,14.06100453590625,0.10151170194149017,,,,,,,,
487,136506,206.99932754435576,0.0,0.0,320,0.6173321008682251,1.1013624668121338,14.709779429947957,0.09944064170122147,,,,,,,,
488,136826,201.966654148011,0.0,0.0,320,0.7733281254768372,1.1748778820037842,15.591775527165737,0.10087452828884125,,,,,,,,
489,137146,201.89466971345246,0.0,0.0,320,0.7436133623123169,1.2061011791229248,16.150742387399077,0.10121681541204453,,,,,,,,
490,137466,225.24550499208272,0.0,0.0,320,0.7494142055511475,1.1429612636566162,13.687104083335726,0.10044800490140915,189.23723700165866,0.0,0.0,420.0,0.7195359826087951,1.1742241740226746,15.276419195967174,2534.752338649588
491,137786,204.4618834753055,0.0,0.0,320,0.7202984094619751,1.1750483512878418,16.12778774322942,0.10015816986560822,,,,,,,,
492,138106,228.0528214480728,0.0,0.0,320,0.6625815629959106,1.1283304691314697,13.399822857885738,0.10274586081504822,,,,,,,,
493,138426,203.48322175815701,0.0,0.0,320,0.7701676487922668,1.1447622776031494,16.433554171118885,0.10304613411426544,,,,,,,,
494,138746,206.614069187548,0.0,0.0,320,0.6764126420021057,1.1167304515838623,16.08652950404212,0.10383116453886032,,,,,,,,
495,139066,207.21992074302398,0.0,0.0,320,0.7340336441993713,1.1572391986846924,15.22388639813289,0.10338740795850754,,,,,,,,
496,139386,207.47061803983524,0.0,0.0,320,0.69694983959198,1.117342233657837,16.09125869453419,0.10464683920145035,,,,,,,,
497,139706,236.13602644950151,0.0,0.0,320,0.5448232889175415,1.0671708583831787,13.080267410317902,0.10411693155765533,,,,,,,,
498,140026,227.88806786946952,0.0,0.0,320,0.6596872210502625,1.116349220275879,13.2248374614137,0.10381725430488586,,,,,,,,
499,140346,200.11273181671277,0.0,0.0,320,0.7076696157455444,1.0535478591918945,16.0259974427172,0.10270493477582932,,,,,,,,
500,140666,204.9985456848517,0.0,0.0,320,0.6334083080291748,1.1230618953704834,15.924239710438997,0.10430262982845306,205.02919043117436,0.0,0.0,420.0,0.7416889905929566,1.046390676498413,13.269730300001175,2534.752338649588
501,140986,235.77786992676556,0.0,0.0,320,0.5926914215087891,1.0305900573730469,13.355857349728467,0.10477589070796967,,,,,,,,
502,141306,237.55303857289255,0.0,0.0,320,0.5932571291923523,1.2773642539978027,13.581141223374289,0.10373649001121521,,,,,,,,
503,141626,233.12540318071842,0.0,0.0,320,0.504002571105957,0.9213176369667053,13.15632565782289,0.10379859060049057,,,,,,,,
504,141946,233.22374522686005,0.0,0.0,320,0.4897933304309845,0.9210414290428162,13.311514361819718,0.1042097881436348,,,,,,,,
505,142266,231.55716105923057,0.0,0.0,320,0.48575037717819214,0.964292585849762,13.348365819401806,0.1023687943816185,,,,,,,,
506,142586,228.9787499299273,0.0,0.0,320,0.5116592049598694,0.9738497138023376,13.196056551882066,0.10118916630744934,,,,,,,,
507,142906,242.94563812576234,0.0,0.0,320,0.49100324511528015,0.9963099360466003,13.186227038298966,0.09873884171247482,,,,,,,,
508,143226,232.76920504495502,0.0,0.0,320,0.5191713571548462,0.9783578515052795,13.171833657484967,0.0995524674654007,,,,,,,,
509,143546,226.37839115876704,0.0,0.0,320,0.47232553362846375,0.8914720416069031,13.385598386215861,0.09932307153940201,,,,,,,,
510,143866,236.47643682919443,0.0,0.0,320,0.4262309670448303,0.9223836064338684,13.234509791887831,0.10056489706039429,186.97309360677755,0.0,0.0,420.0,0.5481379300355911,1.0254853963851929,15.545784584188368,2534.752338649588
511,144186,225.44518149085343,0.0,0.0,320,0.561174213886261,0.9829844832420349,13.24137473279552,0.09947974234819412,,,,,,,,
512,144506,223.9505912065506,0.0,0.0,320,0.5714789628982544,0.9668951630592346,13.359479914826807,0.09901253134012222,,,,,,,,
513,144826,227.25860408321023,0.0,0.0,320,0.5739268660545349,0.9963855147361755,13.743324065988418,0.09836658090353012,,,,,,,,
514,145146,236.9213176947087,0.0,0.0,320,0.4664059281349182,0.8512141108512878,13.412749162540422,0.09806070476770401,,,,,,,,
515,145466,222.55158576741815,0.0,0.0,320,0.6007612943649292,0.8679856657981873,13.352395142137539,0.09793785214424133,,,,,,,,
516,145786,220.43871740438044,0.0,0.0,320,0.6039702892303467,0.8112552762031555,13.474617754633073,0.0968896821141243,,,,,,,,
517,146106,223.8908086400479,0.0,0.0,320,0.6348978877067566,0.8607988953590393,13.620060718414607,0.09613119065761566,,,,,,,,
518,146426,221.86226405203342,0.0,0.0,320,0.5551913976669312,0.8494439721107483,13.215390644123545,0.09560370445251465,,,,,,,,
519,146746,214.3037922307849,0.0,0.0,320,0.8387614488601685,0.7266573309898376,13.631723217200488,0.09463228285312653,,,,,,,,
520,147066,220.80209123715758,0.0,0.0,320,0.6109477281570435,0.9219352602958679,13.529848990379833,0.09445659816265106,202.63901997017675,0.0,0.0,420.0,0.6971789330244065,0.9610530972480774,13.368553936522948,2534.752338649588
521,147386,222.12777915596962,0.0,0.0,320,0.645067036151886,0.9625900387763977,13.475725929165492,0.09465838968753815,,,,,,,,
522,147706,218.73119912762195,0.0,0.0,320,0.6978546380996704,0.8896773457527161,13.507521553256083,0.0943152979016304,,,,,,,,
523,148026,218.43280889978632,0.0,0.0,320,0.7080996036529541,0.8334440588951111,13.563664299610537,0.09487533569335938,,,,,,,,
524,148346,218.90426686033607,0.0,0.0,320,0.6669166684150696,0.8323654532432556,13.723704228643328,0.09407538175582886,,,,,,,,
525,148666,227.71214626193978,0.0,0.0,320,0.528599202632904,0.9316365122795105,13.58484609797597,0.09389705955982208,,,,,,,,
526,148986,231.91754769161344,0.0,0.0,320,0.5270363092422485,0.8814924359321594,13.282435343193356,0.09585613757371902,,,,,,,,
527,149306,226.6460861992091,0.0,0.0,320,0.6896279454231262,0.9931959509849548,13.607943990675267,0.09689115732908249,,,,,,,,
528,149626,230.73026840295643,0.0,0.0,320,0.43593892455101013,0.8545299172401428,13.2211096849569,0.0971718430519104,,,,,,,,
529,149946,226.125466870144,0.0,0.0,320,0.4849860668182373,0.8351201415061951,13.219731138029601,0.10029657185077667,,,,,,,,
530,150266,227.6219796575606,0.0,0.0,320,0.5861870050430298,0.964252769947052,13.42023809440434,0.09923998266458511,225.44802769936504,0.0,0.0,420.0,0.33238432109355925,0.8132260322570801,13.322803542129623,2534.752338649588
531,150586,231.20495342742652,0.0,0.0,320,0.41874462366104126,0.8051961064338684,13.55228846333921,0.10027653723955154,,,,,,,,
532,150906,237.7323535811156,0.0,0.0,320,0.397161066532135,0.9690988659858704,13.291216292476747,0.10039348900318146,,,,,,,,
533,151226,228.43255557958037,0.0,0.0,320,0.6110678315162659,0.9322231411933899,13.481050169968512,0.10175073891878128,,,,,,,,
534,151546,238.0501864477992,0.0,0.0,320,0.5294837355613708,0.8059884905815125,13.280151581042446,0.10178344696760178,,,,,,,,
535,151866,232.17126708850265,0.0,0.0,320,0.483071893453598,0.8760945200920105,13.492161368834786,0.1008126437664032,,,,,,,,
536,152186,225.6053542777663,0.0,0.0,320,0.570908784866333,0.8626490235328674,13.491164856706746,0.10000450164079666,,,,,,,,
